MOVIE_ID,NAME,ALIAS,ACTORS,COVER,DIRECTORS,DOUBAN_SCORE,DOUBAN_VOTES,GENRES,IMDB_ID,LANGUAGES,MINS,OFFICIAL_SITE,REGIONS,RELEASE_DATE,SLUG,STORYLINE,TAGS,YEAR,ACTOR_IDS,DIRECTOR_IDS
4827536,异度公寓,,萧蔷/张兆辉/马天宇/姚琳娜/阿穆隆/谢纯鑫,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p487955060.jpg,蒋国权,2.7,3936,惊悚,tt2049599,汉语普通话,93,,中国大陆,2010/6/4,BY3F3zVBe,美女作家梅子（萧蔷 饰）和身为天龙集团总裁的丈夫王天成（张兆辉 饰）过着养尊处优的幸福生活，但是这个家庭的美满被突如其来的灾祸摧毁。他们可爱的儿子小云意外夭亡，从此梅子沉浸在悲痛中无法自拔，精神恍惚，独自在家时经常能听到儿子的声音，并看到他的身影。王天成则一心扑在事业，在此过程中情感也慢慢移向他方。多数时间独守空房的梅子为异象折磨得痛苦不堪，她转而求助好友孟一凡（马天宇 饰）。精神几近崩溃，梅子被王天成送入医院治疗。孟深入调查，却在诡异的陷阱中越陷越深……,烂片/恐怖/惊悚/中国电影/无语/中国/异度公寓/悬疑,2010,萧蔷:1275981|张兆辉:1005843|马天宇:1312820|姚琳娜:|阿穆隆:1322491|谢纯鑫:,蒋国权:1325550
4907966,明天,,贺刚/杨亚/何明翰,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2403699967.jpg,胡储玺,2.7,117,剧情/悬疑,,汉语普通话,0,,中国大陆,2010/6/20,jbiVBYZJf,6月3日“虎门销烟”纪念日当天，我国首部防范新型毒品警示教育电影《明天》在人民大会堂举行了首映式，同时拉开国际禁毒日期间全国集中播映的序幕。当日，杨亚一袭白裙出现在首映式现场，气质清新宜人。剧中，杨亚出演学习油画的文静女孩沈琪，坚强勇敢，总是默默付出，用爱感动身边的每一个人。 作为荧屏处女作，在最初得知将加盟《明天》时，杨亚表示有点惊讶。“毕竟是一部重大题材的电影，自己又是新人……”后来和导演聊天，杨亚才得知自己的绘画才艺给自己加分不少。杨亚饰演的沈琪类似韩国电影《雏菊》中全智贤饰演的人物形象，一支画笔书写繁杂生活感受。画着一手好画的杨亚，清新脱俗的外表恰好暗合沈琪的气质，难怪导演直言就是沈琪就是为杨亚量身定制的。 　　2010年6月20日《明天》全国院线上映，并走进全国各院校与广大学生见面。,禁毒片/中国/烂片/中国电影/狗血/禁毒/教育片/演员我喜欢，还有缉毒的,2010,贺刚:|杨亚:|何明翰:,胡储玺:1324093
4023998,小神童,功夫熊猫美国山寨版,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2270809311.jpg,,2.7,227,动画,tt1485096,英语,77,,美国,,YJvi7uijb,很久很久以前，在中国的某处乡下，有一个叫做“Kung-Fu Girl”的女孩儿，她年少热血，却因为社会不公而心灰意冷。在她的好朋友熊猫师傅的帮助下，她走上了匡扶正义的旅程，顺便救了她最喜欢的人——PO王子（PO是人家的名字，破王子）。是的，这是一部充满创造力的、喜不自禁的、能从头到尾不断带给你功夫乐趣的非凡动画电影！,烂片/美国/山寨电影/看到就恶心/动画/2009/美国动画/功夫熊猫,2009,,
2126825,洛夫克拉夫特鬼故事之活埋,,,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2395927778.jpg,,2.7,110,惊悚/恐怖/犯罪,tt1039646,英语,81,,美国,2007/6/19,AInF3Vvib,影片基于暴力恐怖大师H.P. Lovecraft的一个故事改编。这部令人毛骨悚然的影片讲述了一位玩偶主将一群人关押在黑暗和死亡的活地狱中，玩偶主掌控着他们每一个人的命运。一个接一个，这些被俘获的人在令人无法忍受的痛苦中醒来— 一些只是受了些轻伤，有些却是致命的。而活着的人同样还要忍受规定在这场游戏中只有一位赢家的未知恶棍精神折磨。,恐怖/美国/恐怖电影/惊悚/2007/我看过的英语电影/我看过的电影/我看过的恐怖电影,2007,,
2333620,蛇咒,,马俊伟/刘家辉/徐敏/叶华/李钰/盛湘鹏/张小冰/李华伦,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2219052901.jpg,蒋国权,2.7,263,动作/奇幻,,普通话/国语,0,,中国香港,2005/2/25,eUBIJJvEf,高尔博士是一名生化病理学家，正在研究基因遗传技术。高尔博士将这一技术秘密而又非法的在人类身上进行试验，并且最终成功的将蛇的基因和人类的基因融合在了一起，制造出了全新的物种——蛇人。富豪的儿子浩天患上了不治之症，命不久矣，而蛇人的出现成为了能够救浩天一命的唯一的希望。,香港电影/蛇咒/烂片/香港/电影/我看过的电影/我看过的华语电影/惊悚,2005,马俊伟:|刘家辉:|徐敏:|叶华:|李钰:|盛湘鹏:|张小冰:|李华伦:,蒋国权:
1499158,失落世界的统治者,金刚：迷失的世界,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1925993250.jpg,,2.7,227,动作/奇幻/冒险,tt0478188,英语,80,,美国,2005/12/13,YZ3rURYfa,"改编自英国作家阿瑟•柯南•道尔的经典作品，内容充满动作和冒险。一架商务飞机失事，堕落在在亚马孙的中部。现在, 4 个幸存者必须面对一个神秘和敌意的世界，里面有龙，巨型蝎子, 和一只站起来有十层楼高的人猿巨兽。",美国/烂片/美国电影/冒险/烂烂烂烂烂烂烂烂烂烂烂烂烂烂烂烂烂/奇幻/怪兽题材/科幻,2005,,
1480012,动物凶灵,,红豆/毋蒙蒙/刘海波,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2468048964.jpg,阿甘,2.7,524,剧情/惊悚,,汉语普通话,78,,中国大陆,,irU3bMQIf,影片发生在幽暗的森林里，那里一直生活着一种巨大无比的神兽——闪灵，它既可以出现在水中，也会显灵在陆地。如果人们和它和谐相处，它就会给这里带来吉祥安宁。但谁也不得将这个秘密外传，也不能让外乡人看到它。万一看到了，也要他们不外传。否则等待的将是闪灵的报复。然而五个不知天高地厚的都市青年不约而同地来到这里，他们将这一古老的戒律打破。可怕的报复逐一展开，无人可以逃脱咒语的灵魔…… 在角色方面，导演曾属意过香港影帝黄秋生，当因黄的档期排不开，遂起用另一位影后级的明星叶童，搭配大陆歌手红豆。这部影片还是国内现代题材中死亡人数最多的一部电影。在通过大陆电影审查时也是勉强过关。,恐怖/大陆/中国/阿甘/2001/中国大陆/烂到颠/闪灵凶猛,2001,红豆:|毋蒙蒙:|刘海波:,阿甘:
26311974,下一任：前任,时间差 / 下一站，前任,郭采洁/郑恺/李东学/谢依霖/刘心悠/邱欣怡/李荣浩/蓝心湄/林辰唏/林美秀,,陈鸿仪,2.8,20398,爱情,tt10234494,汉语普通话,99,,中国台湾 / 中国大陆,2019/5/1,vijFRuEZf,林心恬（郭采洁 饰）的爱情路一直不顺，总是不能在对的时间遇到对的人。正当她心灰意冷时，缘份使她邂逅了多情暖男吾川（郑恺 饰），吾川对心恬展开狂热追求，最终心恬被打动。然而意料之外的是，心恬自学生时期就暗恋的学霸男神黄克群（李东学 饰）又出现了。是该选择近在眼前的幸福，还是多年前梦寐以求的白马王子？当心恬做出决定后才发现，原来爱情在冥冥中早已注定！,烂片/爱情/烂俗/浪费时间和金钱/狗血/老套/台湾/矫情,2019,郭采洁:1274814|郑恺:1275564|李东学:1317113|谢依霖:1319858|刘心悠:1001301|邱欣怡:1349465|李荣浩:1346431|蓝心湄:1275579|林辰唏:1275283|林美秀:1316086,陈鸿仪:1348355
26882457,断片之险途夺宝,断片儿,葛优/岳云鹏/杜淳/蔡卓妍/包贝尔/小沈阳/陈赫/潘斌龙/热依扎/孙越/吕行/张亮/奚梦瑶/杜志国/许君聪/吴俊余/武强,,罗登,2.8,15685,喜剧/冒险,tt6547728,汉语普通话,95,,中国大陆,2018/12/29,jbaiNeqUf,故事发生在某大型海洋世界，卖鱼大叔牙叔（葛优 饰）、海豚训练员阿乐（岳云鹏 饰）和海洋馆保安杜治国（杜淳 饰）因工作结识，因境遇相怜。他们奋力挣扎，却最终遭受情感的挫折。这一晚，三人相约聚餐，借酒浇愁，在晕头转向、不省人事的时候，一辆汽车来到海洋馆。醉眼迷蒙的牙叔稀里糊涂在货单上签了字，第二天醒来却发现海洋馆的明星海豚宝宝被他卖到了国外。这桩意外顿时把三人的酒都吓醒了，而他们也成为盗售海豚的重要嫌疑人。,烂片/超级无语烂片/尴尬/无聊/垃圾/喜剧/辣眼睛/2018,2018,葛优:1000905|岳云鹏:1317663|杜淳:1016663|蔡卓妍:1041425|包贝尔:1315866|小沈阳:1274081|陈赫:1313841|潘斌龙:1316365|热依扎:1275262|孙越:1355279|吕行:1313870|张亮:1335644|奚梦瑶:1337674|杜志国:1006938|许君聪:1362516|吴俊余:1315986|武强:1351719,罗登:1324612
30368053,恶魔之眼,,,,,2.8,306,恐怖,tt8028600,英语,87,,英国,2018/6/1,Quib6If6e,灵感来自1850年的Saddleworth女巫的故事。在他神秘的死亡之后，一名年轻女子回到了她父亲在荒原上的乡间别墅，发现了一个与当地巫术有关的诅咒护身符。她发现护身符有黑暗的力量，并会给你最大的愿望，但作为回报，她解开了两个致命的恶魔，困扰着她......,恐怖/英国/惊悚/灵异/英国电影/2018/烂片/电影,2018,,
30416876,东海龙棺,,林枫烨/付赫安琪,,刘轩狄,2.8,961,动作/冒险,,汉语普通话,75,,中国大陆,2018/12/29,QIvE3V3jb,民国元年，张爻为寻找爷爷张疯子被害的原因，与好朋友大宇和萧兰进入东海寻找传说中的《易镜玄要》，但此行却导致萧兰意外死亡，因此大宇对张爻心生恨意，二人就此分道扬镳。时间推移，倒卖古董的老孙为夺得《易镜玄要》以寻找萧兰死因为由诱骗大宇合作，诱使张爻再次前往东海探险。,盗墓/烂片/冒险/电影/网络电影/辣鸡中的战斗机/中国大陆/负分滚粗,2018,林枫烨:1400559|付赫安琪:1357158,刘轩狄:1400999
30251938,克林顿鬼道,,埃里克·罗伯茨/艾斯-T/文森特·杨,,理查德·格里克,2.8,63,恐怖,tt1604560,英语,77,,美国,2019/2/25,e6eU3baUf,A widowed firefighter seeks closure after his wife goes missing on an actual haunted road in rural New Jersey but must unlock the roads secret if he wants to get out alive.,恐怖/美国/烂片/超级烂片/美国电影/灾难/2018/2019,2018,埃里克·罗伯茨:1002670|艾斯-T:1054631|文森特·杨:1018198,理查德·格里克:1000233|Steve Stanulis:
27086953,战刀屠狼,,张永达/庄小龙/李相炫/张凯/龙馨悦/杨怡宁,,刘艳杰,2.8,286,剧情/犯罪,tt9665814,汉语普通话,0,,中国大陆,2017/7/21,zVRYZBmra,电影《战刀屠狼》围绕着缉毒警察这一极其特殊的职业展开，一方面以缉毒警察蓝海与家人的亲情为线索，通过一系列错综复杂的事件，突出表现了这个孤独又危险的职业所背负的压力和责任。另一方面讲述缉毒警们面对违法犯罪，勇往直前，不惧危险的牺牲奉献精神以及深入狼穴斩断毒品交易的故事。影片揭示了邪不胜正的主旨，传递积极正能量，也让大众更加了解这个平凡而又伟大的神秘职业。,烂片/烂片之中的烂片啊~/垃圾/中国大陆/动作/国产/犯罪/2017,2017,张永达:1350186|庄小龙:1361307|李相炫:1376940|张凯:1359501|龙馨悦:1374908|杨怡宁:1376941,刘艳杰:1374906
26951588,摸金笑尉,,冯可/张悦/谢毅/曹云金,,孙小西/苏日,2.8,164,剧情/喜剧/爱情/冒险,,汉语普通话,124,,中国大陆,2017/1/17,z7uURInjb,东汉末年，曹操为补充军饷，首开官家盗墓之滥觞，建立了中国历史上第一支专业的盗墓部队，并设置了摸金校尉、发丘中郎将、搬山道人、卸岭力士等四职，四职术业不同、各司其职，其后更演变成了中国盗墓界的四大门派。曹操南征北讨之余，更着人将多年所探华夏版图内的各大墓址及破解之法编成了一本奇书——《摸金秘术》，交由最信任的摸金校尉保管。临死前，曹操令摸金发血誓世代守护此书，以备后用，与此同时，发丘、搬山、卸岭等三派的九门门人因觊觎书中之财宝，也一代代追寻着摸金校尉一派的下落，一千多年来，四派门人或互相攻伐或合纵连横，但《摸金秘术》的下落始终是个谜……而所谓老九门，实为十门，而这第十门就是天下各门九九归一之不二正门，一本《摸金秘术》相当于华夏墓葬的高德地图，是摸金界的《史记》，所谓秘中之密门中之门也……,盗墓/狗血/大陆/搞笑/不好看/5毛特效/没有下限。人怎么可以这样没有下限？/蛮搞笑的,2017,冯可:|张悦:|谢毅:|曹云金:,孙小西:|苏日:
27046364,诅咒骑士,,本·洛伊德·霍尔姆斯/西尔维奥·西马克,,西蒙·威尔斯,2.8,150,动作/恐怖/奇幻,tt5931670,英语,84,,英国,2017/9/25,uaq62zN2b,"The King has sent his best Knights to defeat the Dragon besieging his castle. Along their epic adventure they encounter malicious sirens, warrior women on a mission of revenge and an unstoppable army of the undead. Can they survive?",奇幻/科幻/英国/烂片/电影/英国电影/动作/2017,2017,Ross O'Hennessy:|本·洛伊德·霍尔姆斯:1243453|西尔维奥·西马克:1145385,西蒙·威尔斯:1300686
26697532,小阴谋大爱情,,高瀚宇/潘时七/侯雪龙/贡米/郭靖/蒲星宇,,薛芳民,2.8,428,剧情/爱情/悬疑,,汉语普通话,90,,中国大陆,2017/3/14,N2N2bq62b,林耀正（高瀚宇 饰）是衔着金汤匙出生的千金大少爷，被父亲送往国外念书深造，可谓过的是衣食无忧的幸福生活。可实际上，林耀正的心里住着一个他也许再也见不到的女孩，这个女孩给林耀正的内心里覆盖上了一层阴霾。父亲病重，林耀正赶回国内接替了父亲总裁的职位，身为新人的他肩上就要负担上如此沉重的担子压力可想而知。,爱情/2017/国产/恋爱/烂片/中国大陆/喜剧/剧情,2017,高瀚宇:1369578|潘时七:1315637|侯雪龙:1369579|贡米:1275005|郭靖:1367180|蒲星宇:1369580,薛芳民:1327118
26915626,牡丹仙子之皇帝诏曰,,袁菲/黄榛/郭丰周/陈烨/刘卫华/郑宁/蒋承洋/乔卫东/尤梦涵,,彭军,2.8,135,爱情/奇幻,,汉语普通话,98,,中国大陆,2016/12/9,JZRAeaa6e,电影《牡丹仙子之皇帝诏曰》讲述的是 “天下第一牡丹”的故事。冬日，武则天下旨要百花开放，看护牡丹的花女瑞玉（袁菲饰），执意守护花期，不肯让牡丹违时开放，被武则天贬往洛阳。流放途中，瑞玉无意得到武承嗣谋反证据，而被武三（郭丰周饰）一路追杀。途径古县时，又遇瘟疫肆虐，民不聊生。瑞玉劝说押送官兵能稍作停留，为百姓治病。同时，狄仁杰得知证据去向，派出侍卫唐大成（黄榛饰）暗中保护瑞玉（袁菲饰），贫瘠的古县城即将掀起一场血雨腥风……,奇幻/国产/唯美/爱情/大陆电影/中国电影/中国大陆/2016,2016,袁菲:1320314|黄榛:1365216|郭丰周:1350868|陈烨:1313249|刘卫华:1316359|郑宁:1321596|蒋承洋:1365250|乔卫东:1365251|尤梦涵:1365252,彭军:1365249
26860345,东北往事之痞子训练营,,王小源/李天佑,,刘亚瑟,2.8,95,剧情/喜剧,,,76,,中国大陆,,vEJRY3bUf,总受欺负的技校转校生赵德柱、嘿豆和贾男费尽心机想打败霸凌学校的小霸王孟龙却屡次失败。无意间看到邻居黄大爷暴打技校联盟老大青皮蟹及其小弟，才知道黄大爷是曾经靠着一颗铁头打遍江湖的祖师爷级老混混黄铁头，他们想拜黄铁头门下学习铁头功却被黄铁头拒绝。但匡扶正义的大侠梦没有被丢下，一次偶然的机会，一个以筑造年轻人的大侠梦为宣传卖点的培训机构“侠客行”出现在几个人的视野中。他们义无反顾的加入其中，但在培训的过程中他们逐渐发现了这个机构竟然是培养黑社会后备力量的窝点，而负责人蓝教头正是当年设计陷害黄铁头的罪魁祸首。在几人欲离开之际，蓝教头抛出橄榄枝，愿意帮助他们铲除校霸孟龙，并扶持赵德柱成为学校老大。以“在班帮班、在校帮校”为座右铭的赵德柱没有经得起诱惑，最终抛下了道义选择与蓝教头合作，但他并不知道，一场真正的阴谋才刚刚开始....,烂片/天佑/我想看/网络电影/国产/2016年上映/差/国产电影,2016,王小源:|李天佑:1369033,刘亚瑟:
26547005,笑林足球,胜利十一人,信/周奇奇/张继聪/郝劭文/孙明明/侯明昊/林子聪/罗家英/陈浩民/范薇/卢琳/程月磊,,林子聪,2.8,949,喜剧/运动,tt6450158,汉语普通话,93,,中国大陆 / 中国香港,2016/11/4,VB2V3zV3b,胜利足球俱乐部濒临破产，老板女儿小丽（周奇奇 饰）和队长森（苏见信 饰）支撑着俱乐部。商业奇才恒（陈浩民 饰）的加入，让众球员成为广告明星。胜利队财政好转，却陷入另一个更深的困境。最终，胜利队众球员为了梦想共同努力，在赛季末终得一胜。,烂片/喜剧/香港/垃圾/拍的太差了~~~/2016/运动/搞笑,2016,信:1275268|周奇奇:1314048|张继聪:1316230|郝劭文:1314167|孙明明:1050352|侯明昊:1359141|林子聪:1314402|罗家英:1108968|陈浩民:1274567|范薇:1362181|卢琳:1362079|程月磊:1362078,林子聪:1314402
26759927,尸体派对,,刘洋/李北岳/王笑天/王蓉/梁平/杨弋墨,,姚盛,2.8,59,悬疑/惊悚,,汉语普通话,66,,中国大陆,2016/3/28,fMuq6AmFf,本片讲述了一群“富二代”参加一场地下派对，纸醉金迷、狂欢之际，却发现地下室的门被人锁住，派对瞬间变成了地狱，为了活下来他们开始自相残杀。经过七天的杀戮求生，最终仅有两人逃离了密室，然而在前方等待他们的，却是更加残酷的命运和事情的真相...,中国/惊悚/悬疑/大陆/2016/電影/剧情/血腥,2016,刘洋:|李北岳:|王笑天:|王蓉:|梁平:|杨弋墨:,姚盛:
26770701,月亮的后裔之嫦娥归来,嫦娥归来,郭源元/欧德心/高伟/陈若熏/倪青,,孙时,2.8,82,悬疑/奇幻,,汉语普通话,60,,中国大陆,2016/4/18,3zFvEBmFf,乘坐飞船回到地球的嫦娥，无意中救下了被丧尸围攻的神秘男子阿野。逃入疗养院的二人却因嫦娥的古风举止与服饰被误以为精神病人而遭到关押。 年轻的医生姜歌注意到了这一切，在对嫦娥的“治疗”中，他发现了龟岛疗养院浮华之下的秘密——人体试验，地下监牢，岛上的丧尸……这一切线索最终指向了待姜歌如儿子一般的院长雷功明身上。嫦娥被带入监牢准备进行开颅手术，被她称为后羿转世的姜歌不得不潜入丧尸盘踞的地下世界，营救自己的妻子。在与雷功明秘密部队的对峙中，姜歌被逼无奈释放了所有监牢中的丧尸，虽然带领嫦娥逃出了地下，但他们却不得不面对一个被丧尸冲垮了的人间炼狱。,烂片/垃圾/差/爱情/中国/网络电影/大陆/奇幻,2016,郭源元:|欧德心:|高伟:|陈若熏:|倪青:,孙时:
26378144,惊魂电影院,厉鬼电影院,林晓凡/姚一奇/蒋中伟/王晔/裘恩典/梅文泽/赵圆圆/洪涂/于青斌,,王鸣,2.8,1443,惊悚,,汉语普通话,84,,中国大陆,2015/6/19,NIvibEfyb,海蓝市槐阳路电影院，多年前曾闹出过观众被恐怖片《惊魂电影院》吓死的事件。某天，《惊魂电影院》安排在午夜场重映，花心男、吃货女、眼镜男、盲女、手机哥、失恋女、盗版商、大师（姚一奇 饰）和痞子男（林晓凡 饰）等九个有着不同身份的人如期走入影院观赏。令他们颇感惊奇的是，屏幕上的场景似乎就在这座影院内拍摄完成，而且片中的情节又与影院当下发生的一切息息相关。放映过程中，盗版商实在讨厌手机哥没完没了地接电话，于是与之起了冲突。而两人打架斗殴的情节，居然也在大银幕如实反映出来。,烂片/恐怖/垃圾/烂/中国大陆/恶心/2015/大陆,2015,林晓凡:1322138|姚一奇:1344415|蒋中伟:1336765|王晔:1349602|裘恩典:1329445|梅文泽:1349601|赵圆圆:1317869|洪涂:1349598|于青斌:1318918,王鸣:1349604
26627672,囧贼,,王双宝/赵楚纶/王沛禄/郝婷婷,,马源,2.8,319,喜剧/犯罪,,汉语普通话,83,,中国大陆,2015/10/30,aiNuyVRYf,讲述了两个笨贼宝哥和猴七意外的得到一对文物青花瓷盆，交易途中不曾想其中一个竟意外丢失。正当两个笨贼寻觅丢失瓷盆时，不巧与当地知名自行车赛车手丁勇和“包二奶”的眼镜奔驰男相撞，又打碎了另一只瓷盆。为此，两个笨贼皆不甘心，便想以“绑架”换赎金的方式来“弥补”损失。,烂片/喜剧/垃圾/中国/2015/笨贼/没看过也不想看/囧,2015,王双宝:1275977|赵楚纶:1325536|王沛禄:1346055|郝婷婷:1352332,马源:1352334
25919327,摇滚水果,,王李丹妮/陈亦飞/常乐/陈霖生/贾康熙/徐艺/草莓/魏健/金宝/姜鑫,,魏健,2.8,728,喜剧/爱情/音乐,tt5296686,汉语普通话,99,,中国大陆,2015/11/27,QeqU3rqUf,在碧海蓝天、沙滩椰树下，讲述了由一群性感香艳极近于裸体的“比基尼”女郎组成的一支色彩缤纷的全女子摇滚乐队，从开始组建到最终获得成功的一段精彩人生历程。这个故事包括了成长的烦恼、爱情的甜蜜、事业的坎坷以及所有人最后都获得了幸福的美好大结局。,中国/国产电影/喜剧/垃圾/情色/摇滚水果/烂片/2015,2015,王李丹妮:1323199|陈亦飞:1327575|常乐:1342838|陈霖生:1352020|贾康熙:1333924|徐艺:1352131|草莓:1352133|魏健:1352022|金宝:1352132|姜鑫:1352134,魏健:1352022
26590935,诡劫,暗洞惊魂,佟丽娅/立威廉/朱珠/刘嘉/汤镇业/王海祥/田玲/胡蓉蓉/肖剑/孔铭/商秉驰,,杨竞泽,2.8,453,爱情/悬疑/惊悚,,汉语普通话,90,,中国大陆,2015/8/28,FRQYZ3rMe,大提琴手胡美睿（佟丽娅 饰）近一段时间经常遭到可怕幻象的困扰，她甚至听见一个女人凄厉的尖叫：“我会回来的！”。虽然担任摄影师的男友苏炫（王海祥 饰）百般安慰，但是根本无法缓解美睿的恐惧。濒临崩溃之际，美睿打电话给她的好友之一——某医院护士杨雪（刘嘉 饰），并且告诉对方纪小婉（胡蓉蓉 饰）回来的可怕消息。纪小婉是杨雪所在医院的医生冉平（立威廉 饰）的前女友，当初冉平为了给她庆生，曾叫上美睿、苏炫、杨雪等好朋友一起进山探险，结果途中遭遇了泥石流事故，小婉不幸在事故中丧生。当大家以为内心的创伤开始愈合的时候，殊不知不为人知的真相即将随着小婉的回来而浮出水面……,烂片/惊悚/悬疑/垃圾/中国/恐怖/惊悚电影/2015,2015,佟丽娅:1275756|立威廉:1276163|朱珠:1317092|刘嘉:1351191|汤镇业:1028943|王海祥:1322907|田玲:1324098|胡蓉蓉:1351195|肖剑:1274646|孔铭:1321640|商秉驰:1351192,杨竞泽:1336421
26593958,笔仙魔咒,笔仙惊魂4 / 新笔仙惊魂,游乐儿/陈炳强/杨曼玉/陶醉/叶思浵/李思雯/陈宇星/郑惠馨,,关尔,2.8,1284,惊悚/恐怖,tt6446770,汉语普通话,94,,中国大陆,2015/10/16,JRYva6YJf,某医学院心理学系大一新生宋朵朵（游乐儿 饰），不知为何近一段时间经常做一个三个带着面具之人请笔仙的恐怖噩梦，醒着时也偶尔会看见溺死的女鬼。朵朵和好友白妮（杨曼玉 饰）参加了一个名为鬼话夜谭的社团，这一天她和罗京（陶醉 饰）、齐小川（陈炳强 饰）等人接收了社团的新任务，那就是前往废弃的医学院教学楼寻找白色头骨。夜幕降临，朵朵和白妮相约来到这个恐怖的所在，据说当年有一位学姐曾在此自杀，尸体泡在了福尔马林里，自此之后该校舍闹鬼的说法便不胫而走。在寻找头骨的过程中，朵朵遭遇白衣女鬼，从而受到莫大惊吓。考试前夕，几位好朋友相约来到南岛解压，而各种遭遇促使着他们请来笔仙搜索真相……,烂片/恐怖/又是笔仙/垃圾/国产电影/我想看这电影/这不要脸的货连一星也不值/大陆,2015,游乐儿:1351297|陈炳强:1326774|杨曼玉:1351296|陶醉:1351298|叶思浵:1351295|李思雯:1351300|陈宇星:1351294|郑惠馨:1337952,关尔:1319608
26435232,极地大反攻,,李敏妍/李晔/严丽祯,,乔方,2.8,268,喜剧/动画/冒险,tt4656772,汉语普通话,94,,中国大陆,2015/10/1,vUZRua6ua,布非和爷爷失去了联系，欧力和雷克帮助布非踏上了回乡的旅程，可是刚到南极就遇到一场不明人士的袭击。,烂片/国产动画烂片/动画/负分滚出系列/浪费时间浪费钱/国产/2015/未观觉烂,2015,李敏妍:1325069|李晔:1326522|严丽祯:1328395,乔方:1350245
26351039,求爱操作团,,罗翔/朱佳希/庞勇/邓林林,,吕磊,2.8,97,剧情,tt5474224,汉语普通话,62,,中国大陆,,raEvUReyb,《求爱操作团》是由罗翔领衔主演，吕磊导演的时尚爱情喜剧电影。讲述的是大龄成功白领林墨（罗翔 饰），在一次无意的酒后事故中被一陌生女孩楚荆所救，林墨一见倾心，怎奈数次求爱被拒。心急之下求助“求爱操作团”。操作团为他制定了一系列求爱计划，并一步步拉近了他和楚荆的距离。正当计划顺风顺水之时，林墨发现好像这几个人对自己背景非常了解，而且楚荆也好像在哪里见过，原来他才是这次“求爱操作团”的攻破对象•••,烂片/喜剧/2015/求操团？？？/剧情/中国大陆/求操求艹/大陆电影,2015,罗翔:1341569|朱佳希:|庞勇:|邓林林:,吕磊:
26287789,枕边诡影,枕边人 / 枕边鬼影,来喜/王雅捷/连凯/罗家英/刘博涵/王彦懿/盛石头/田华,,郑来志/来喜,2.8,406,爱情/惊悚,tt5004828,汉语普通话,90,,中国大陆,2015/9/3,f6uayNQIf,孔升（来喜 饰）和方慧（王雅捷 饰）是交往了多年的爱侣，彼此之间感情十分的要好。一直以来，两人都过着风平浪静毫无波澜的生活，但从某一天起，方慧开始出现令她非常困扰的幻觉。夜里醒来时，她看见一个样子非常诡异的女童站在床头喊她妈妈，不仅如此，这个鬼童还带来了一波怨灵在方慧和孔升的家中作祟。,烂片/中国/恐怖/2015/垃圾/电影/惊悚/中国大陆,2015,来喜:1321645|王雅捷:1314925|连凯:1122837|罗家英:1108968|刘博涵:1351307|王彦懿:1335316|盛石头:1338895|田华:1181025,郑来志:1321907|来喜:1321645
26287799,爱丽丝之歌,,櫻衣はる/春陽漁介/丹波真梨奈/大石貴之/桜京子/美弥野静/網師野純/松浦香澄/岸本尚子/水木琴/石戸なつみ/中嶋たまみ/尾崎憲/鈴木彩乃/もてぎ弘二/三品正範/辻恵美/中村祐樹/本橋由香/那波隆史,,もてぎ弘二,2.8,68,剧情/惊悚,tt4356610,日语,82,,日本,2015/1/31,UZnbEJvaa,面上始终看不到笑容的女孩爱丽丝（櫻衣はる 饰），当初为了改变自己选择唱歌，不过多年过去她始终是个马路歌手，离成名的梦想相去甚远。好友加奈子（丹波真梨奈 饰）也是一名草根歌手，对方无时无刻不给她以鼓励，小人物也只能在寒冷的角落互相舔舐伤口，依偎取暖。在某次演出中，他的才华终于得到大型唱片公司凯撒音乐制作人五木田匡树（那波隆史 饰）的赏识，五木田对爱丽丝青眼有加，他终于给了这个迷茫的女孩一个实现梦想的机会。在朝着梦想前进的道路上，男朋友、好友都与之渐渐疏远，成功的道路上也许注定要失去什么……,日本电影/日本/2015/剧情/日影/电影/不知所云/もてぎ弘二,2015,櫻衣はる:|春陽漁介:|丹波真梨奈:|大石貴之:|桜京子:|美弥野静:|網師野純:|松浦香澄:|岸本尚子:|水木琴:|石戸なつみ:|中嶋たまみ:|尾崎憲:|鈴木彩乃:|もてぎ弘二:|三品正範:|辻恵美:|中村祐樹:|本橋由香:|那波隆史:1024907,もてぎ弘二:
